STRATEGIC_CITY_NAME,POSTAL_CODE,total_service_count,peak_daily_service_count,active_service_days,latitude,longitude,engineer_count,service_day_count,service_count,region_seq,region_id,distance_to_region_center_km,required_sm_count,max_radius_km,avg_radius_km,service_gap_pct
"New Jersey, NJ",07660,1,1,1,40.86233937,-74.02044749,1,63,0.02,2,new_jersey_nj_r02,42.280817109814684,7,104.62878602326023,32.10828560523859,53.65
"New Jersey, NJ",07661,7,2,6,40.92242707333333,-74.04028325833333,1,63,0.11,2,new_jersey_nj_r02,45.74190043925804,7,104.62878602326023,32.10828560523859,53.65
"New Jersey, NJ",07666,27,3,19,40.892385822192985,-74.0124281995614,2,63,0.43,3,new_jersey_nj_r03,25.18791696972903,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07670,9,2,8,40.920780373125,-73.95997276375,2,63,0.14,2,new_jersey_nj_r02,39.39583627007797,7,104.62878602326023,32.10828560523859,53.65
"New Jersey, NJ",07701,6,2,5,40.350687827,-74.073036804,2,63,0.1,4,new_jersey_nj_r04,60.29707693231868,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07704,4,1,4,40.3613040725,-74.040546565,1,63,0.06,4,new_jersey_nj_r04,63.29001923662575,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07712,16,2,13,40.24373825692308,-74.04565134769231,2,63,0.25,3,new_jersey_nj_r03,47.489285361140034,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07716,8,2,7,40.406032458571424,-74.02710918357143,1,63,0.13,2,new_jersey_nj_r02,59.17443198360704,7,104.62878602326023,32.10828560523859,53.65
"New Jersey, NJ",07717,1,1,1,40.1893333,-74.0211912,1,63,0.02,4,new_jersey_nj_r04,60.86594639645847,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07718,1,1,1,40.41287772,-74.08854326,1,63,0.02,3,new_jersey_nj_r03,28.665877314687297,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07719,11,2,10,40.170685017,-74.03806332399999,2,63,0.17,4,new_jersey_nj_r04,59.35049707103348,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07721,4,1,4,40.434427585,-74.2332138175,1,63,0.06,4,new_jersey_nj_r04,52.704810958055205,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07722,3,1,3,40.29942331,-74.20303227666666,1,63,0.05,4,new_jersey_nj_r04,47.990081584228854,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07723,1,1,1,40.24819945,-74.00791833,1,63,0.02,4,new_jersey_nj_r04,62.696440032969235,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07724,9,2,7,40.305772239285716,-74.06079408571428,2,63,0.14,4,new_jersey_nj_r04,59.70574145804145,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07726,40,4,25,40.29041128673333,-74.33454542626667,3,63,0.63,4,new_jersey_nj_r04,37.230716398197394,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07727,13,3,9,40.2008871587037,-74.16838327425927,2,63,0.21,4,new_jersey_nj_r04,48.49986469819528,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07728,32,3,22,40.23863490583334,-74.27095314136363,3,63,0.51,4,new_jersey_nj_r04,40.57000105092885,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07730,7,1,7,40.42234774571428,-74.17440922571429,1,63,0.11,4,new_jersey_nj_r04,56.10056313034842,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07731,40,4,26,40.14916368009615,-74.2173869624359,3,63,0.63,4,new_jersey_nj_r04,44.103990234536724,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07732,1,1,1,40.40541795,-73.991691,1,63,0.02,3,new_jersey_nj_r03,30.22632496455875,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07733,12,2,10,40.384953186999994,-74.162069055,1,63,0.19,3,new_jersey_nj_r03,32.64147143484591,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07734,2,1,2,40.4375199,-74.12875062,1,63,0.03,3,new_jersey_nj_r03,26.33506714447903,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07735,3,1,3,40.44206364,-74.21661464333333,1,63,0.05,3,new_jersey_nj_r03,28.18260012058866,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07738,4,1,4,40.3436155725,-74.12880174,1,63,0.06,4,new_jersey_nj_r04,55.60854841209841,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07739,2,1,2,40.331045114999995,-74.03872664,1,63,0.03,4,new_jersey_nj_r04,62.31561470567434,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07740,10,1,10,40.300287939,-73.994594682,1,63,0.16,4,new_jersey_nj_r04,64.97089877526756,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07746,18,3,13,40.311420856282055,-74.26482856448719,2,63,0.29,3,new_jersey_nj_r03,43.12368724738513,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07747,14,2,12,40.406417356249996,-74.24470331083334,2,63,0.22,3,new_jersey_nj_r03,32.787943900068385,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07748,12,2,11,40.40627331727273,-74.11495543090909,2,63,0.19,3,new_jersey_nj_r03,29.59141407241182,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07750,1,1,1,40.3234111,-73.9768796,1,63,0.02,2,new_jersey_nj_r02,63.36668425492299,7,104.62878602326023,32.10828560523859,53.65
"New Jersey, NJ",07751,17,2,16,40.3558748771875,-74.2714685275,2,63,0.27,3,new_jersey_nj_r03,38.83267203159602,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07753,18,3,14,40.21748248035714,-74.05747927440476,3,63,0.29,3,new_jersey_nj_r03,50.371970379956174,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07755,3,1,3,40.26634226666667,-74.01325257666666,1,63,0.05,4,new_jersey_nj_r04,62.60496226150287,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07756,5,1,5,40.209805822,-74.008693772,1,63,0.08,4,new_jersey_nj_r04,62.093954342244906,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07757,1,1,1,40.30244156,-74.02360303,1,63,0.02,4,new_jersey_nj_r04,62.64819793989677,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07758,1,1,1,40.42732504,-74.10899771,1,63,0.02,3,new_jersey_nj_r03,27.20707587720617,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07760,7,1,7,40.36434138,-73.99356042714285,1,63,0.11,2,new_jersey_nj_r02,60.667738974792904,7,104.62878602326023,32.10828560523859,53.65
"New Jersey, NJ",07762,3,2,2,40.156645295000004,-74.040439605,2,63,0.05,4,new_jersey_nj_r04,59.132584822028655,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07764,3,1,3,40.29153368666667,-74.01362392666665,1,63,0.05,4,new_jersey_nj_r04,63.17138836601876,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07901,10,3,8,40.71257426375,-74.36821385416667,2,63,0.16,3,new_jersey_nj_r03,25.43491880763777,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",07922,7,1,7,40.67351550571429,-74.43377008428571,1,63,0.11,4,new_jersey_nj_r04,62.97423671390024,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",07974,13,2,12,40.703747907916664,-74.40039191875,2,63,0.21,3,new_jersey_nj_r03,27.96040442360862,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08010,2,2,1,40.058666439999996,-74.90396182500001,1,63,0.03,4,new_jersey_nj_r04,17.912602853015034,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08015,1,1,1,39.95106514,-74.53999633,1,63,0.02,4,new_jersey_nj_r04,28.263653270174636,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08016,207,94,20,40.0815017367967,-74.81963167845605,3,63,3.29,4,new_jersey_nj_r04,10.91347282903271,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08022,5,2,4,40.07836167375,-74.701315955,1,63,0.08,4,new_jersey_nj_r04,9.141168985071511,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08036,3,1,3,39.97375061666667,-74.83928532666667,1,63,0.05,4,new_jersey_nj_r04,22.092282050123064,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08041,2,1,2,40.03629959,-74.72083039,1,63,0.03,4,new_jersey_nj_r04,13.386693012239046,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08046,15,2,12,40.02568732708333,-74.88123868166666,2,63,0.24,4,new_jersey_nj_r04,19.038256533950406,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08048,4,1,4,39.967152032499996,-74.78893933250001,1,63,0.06,4,new_jersey_nj_r04,21.484484977101367,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08052,3,1,3,39.961666836666666,-75.01397799,1,63,0.05,4,new_jersey_nj_r04,32.0341552533032,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08053,24,3,16,39.8892513153125,-74.902954428125,3,63,0.38,4,new_jersey_nj_r04,32.894224160909225,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08054,18,2,16,39.9407950934375,-74.898067571875,1,63,0.29,4,new_jersey_nj_r04,27.62162805636735,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08055,11,1,11,39.87966322545455,-74.81598153909091,1,63,0.17,4,new_jersey_nj_r04,31.48058832453564,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08057,15,2,12,39.97663021666667,-74.95011150791667,2,63,0.24,4,new_jersey_nj_r04,27.009651166746444,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08060,10,3,7,40.00509041261905,-74.79184670714287,2,63,0.16,4,new_jersey_nj_r04,17.44630231828443,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08065,3,1,3,40.00106738333333,-75.02611957333333,1,63,0.05,4,new_jersey_nj_r04,30.091482670302916,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08068,1,1,1,39.93995125,-74.65315995,1,63,0.02,4,new_jersey_nj_r04,25.0545905288551,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08075,10,2,7,40.02453940214286,-74.94381372500001,2,63,0.16,4,new_jersey_nj_r04,22.930909634019223,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08077,15,1,15,39.993469636,-74.98540749933333,1,63,0.24,4,new_jersey_nj_r04,27.866259346543895,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08110,5,1,5,39.959448518,-75.06659924800002,1,63,0.08,4,new_jersey_nj_r04,35.61895158871167,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08501,3,1,3,40.163354766666664,-74.56431940333333,1,63,0.05,4,new_jersey_nj_r04,14.632319739220323,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08502,8,1,8,40.45078270875,-74.6487088225,1,63,0.13,4,new_jersey_nj_r04,33.59634544805072,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08505,10,2,8,40.13641876125,-74.710069209375,2,63,0.16,4,new_jersey_nj_r04,3.121453026043878,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08510,4,1,4,40.1984936675,-74.41465755749999,1,63,0.06,4,new_jersey_nj_r04,27.724893921407826,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08512,7,2,6,40.28693021416667,-74.54243890583332,2,63,0.11,4,new_jersey_nj_r04,21.962529109461244,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08514,2,1,2,40.11894993999999,-74.491035565,1,63,0.03,4,new_jersey_nj_r04,21.25024887265265,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08515,2,1,2,40.139871015,-74.658560095,1,63,0.03,4,new_jersey_nj_r04,6.845105823534009,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08518,1,1,1,40.11667233,-74.79411736,1,63,0.02,4,new_jersey_nj_r04,6.590655567586255,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08520,10,1,10,40.256128776000004,-74.525948726,1,63,0.16,4,new_jersey_nj_r04,21.038555549551752,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08525,4,1,4,40.3867583775,-74.76837329,1,63,0.06,4,new_jersey_nj_r04,25.791356789686358,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08527,61,5,33,40.12498827341414,-74.30255210412626,3,63,0.97,4,new_jersey_nj_r04,37.02773283059791,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08530,1,1,1,40.38126705,-74.93181437,1,63,0.02,4,new_jersey_nj_r04,30.035751035697253,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08533,3,1,3,40.06976730666667,-74.49236031666668,1,63,0.05,4,new_jersey_nj_r04,22.854001860586255,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08534,7,1,7,40.32190409857143,-74.80611936857143,1,63,0.11,4,new_jersey_nj_r04,19.366066124612047,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08535,1,1,1,40.24125463,-74.40306906,1,63,0.02,4,new_jersey_nj_r04,29.838850282941312,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08536,10,2,7,40.33512735642857,-74.57930464642857,2,63,0.16,4,new_jersey_nj_r04,23.951127932101755,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08540,20,3,15,40.35108376788889,-74.64231073355556,2,63,0.32,4,new_jersey_nj_r04,23.099062991152806,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08542,1,1,1,40.35550215,-74.6666869,1,63,0.02,4,new_jersey_nj_r04,22.9435935075853,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08550,10,2,9,40.29131752111111,-74.61358891666666,1,63,0.16,4,new_jersey_nj_r04,18.28850349878455,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08551,3,1,3,40.473630953333334,-74.87525585666667,1,63,0.05,4,new_jersey_nj_r04,37.222039183552646,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08558,1,1,1,40.40969758,-74.65685083,1,63,0.02,4,new_jersey_nj_r04,28.99066416174433,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08560,1,1,1,40.302574,-74.818068,1,63,0.02,4,new_jersey_nj_r04,17.705577826107266,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08562,1,1,1,40.03955147,-74.61491974,1,63,0.02,4,new_jersey_nj_r04,16.56721543504617,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08609,2,1,2,40.217974035,-74.74868924500001,1,63,0.03,4,new_jersey_nj_r04,6.959710263789241,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08610,11,2,9,40.19705185611111,-74.71549801666667,2,63,0.17,4,new_jersey_nj_r04,4.881733910774162,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08611,6,1,6,40.199867105,-74.75399333,1,63,0.1,4,new_jersey_nj_r04,5.093886381763732,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08618,7,2,5,40.243898630000004,-74.79077346599999,2,63,0.11,4,new_jersey_nj_r04,10.804550565072617,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08619,5,1,5,40.239704161999995,-74.70299350799999,1,63,0.08,4,new_jersey_nj_r04,9.71470239541785,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08620,5,2,4,40.172238558749996,-74.65268620875,1,63,0.08,4,new_jersey_nj_r04,7.323181952550743,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08628,7,3,5,40.266237952,-74.816394942,1,63,0.11,4,new_jersey_nj_r04,14.010013866554303,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08629,2,1,2,40.221425260000004,-74.734106445,1,63,0.03,4,new_jersey_nj_r04,7.2649529977600045,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08638,5,1,5,40.256963532,-74.765492882,1,63,0.08,4,new_jersey_nj_r04,11.486175405307224,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08648,23,15,8,40.28086364670833,-74.72723053454166,2,63,0.37,4,new_jersey_nj_r04,13.893021340562271,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08690,10,2,9,40.21989739111112,-74.65864988222222,1,63,0.16,4,new_jersey_nj_r04,9.682488285758554,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08691,9,2,8,40.219396759375,-74.619813053125,2,63,0.14,4,new_jersey_nj_r04,12.138220252144226,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08701,85,6,40,40.0809143285,-74.2119202041875,3,63,1.35,4,new_jersey_nj_r04,45.361496971866444,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08720,1,1,1,40.1420415,-74.0993045,1,63,0.02,4,new_jersey_nj_r04,54.158383541290824,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08721,8,2,7,39.89437602214286,-74.15977257857142,2,63,0.13,4,new_jersey_nj_r04,57.064866032618546,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08722,3,1,3,39.926848373333335,-74.20131289333334,1,63,0.05,4,new_jersey_nj_r04,52.18766454412962,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08723,10,1,10,40.192619253,-74.10020430099999,1,63,0.16,4,new_jersey_nj_r04,54.19144372706979,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08724,15,2,14,40.083250345,-74.11363738214285,2,63,0.24,4,new_jersey_nj_r04,53.55679277509955,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08731,9,2,8,39.845643280625,-74.199247668125,1,63,0.14,4,new_jersey_nj_r04,57.306095881546426,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08733,1,1,1,40.01317218,-74.32890995,1,63,0.02,4,new_jersey_nj_r04,38.12465990124373,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08734,2,1,2,39.86892693,-74.17228536,1,63,0.03,4,new_jersey_nj_r04,57.67598513765338,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08736,7,1,7,40.12510830285714,-74.07294820285713,1,63,0.11,4,new_jersey_nj_r04,56.48820732780913,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08741,3,1,3,39.932062226666666,-74.17065473333334,1,63,0.05,4,new_jersey_nj_r04,54.209388417933134,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08742,5,2,4,40.0780393675,-74.0577731475,1,63,0.08,4,new_jersey_nj_r04,58.34229370565337,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08750,1,1,1,40.134975,-74.0504152,1,63,0.02,4,new_jersey_nj_r04,58.34143894900463,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08751,1,1,1,39.95850395,-74.06844677,1,63,0.02,4,new_jersey_nj_r04,60.934588379681735,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08752,4,1,4,39.9290032,-74.0769033875,1,63,0.06,4,new_jersey_nj_r04,61.54679424580185,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08753,33,4,23,39.98029415652174,-74.15305552184783,4,63,0.52,4,new_jersey_nj_r04,53.33814502688275,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08755,17,2,15,40.01122970433333,-74.22118979233333,1,63,0.27,4,new_jersey_nj_r04,46.68602552934914,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08757,19,2,16,39.968802111875,-74.2551047459375,2,63,0.3,4,new_jersey_nj_r04,45.93858600294281,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08759,18,3,13,40.001978247051284,-74.30376012371795,2,63,0.29,4,new_jersey_nj_r04,40.59181846756935,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08805,1,1,1,40.57088436,-74.53404606,1,63,0.02,4,new_jersey_nj_r04,49.19954905138119,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08807,20,3,15,40.59202525222222,-74.6450830388889,3,63,0.32,3,new_jersey_nj_r03,49.16264280153392,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08810,8,2,7,40.37534490714285,-74.51162297071428,2,63,0.13,4,new_jersey_nj_r04,30.94349204292941,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08812,8,2,7,40.593340111428574,-74.48714162214286,2,63,0.13,4,new_jersey_nj_r04,52.99955690682955,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08816,17,2,15,40.428215251666664,-74.41980642799999,2,63,0.27,3,new_jersey_nj_r03,39.873918805846856,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08817,20,3,15,40.521469637555555,-74.39644361833332,2,63,0.32,3,new_jersey_nj_r03,32.02811366731504,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08820,23,2,18,40.57628684694444,-74.36788338111111,2,63,0.37,3,new_jersey_nj_r03,27.096146970403538,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08822,15,2,13,40.51824196076923,-74.84400560153846,2,63,0.24,4,new_jersey_nj_r04,41.29010595247286,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08823,7,1,7,40.43793151571429,-74.56029632,1,63,0.11,4,new_jersey_nj_r04,34.708351766545924,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08824,18,3,14,40.42038248428572,-74.55295826119048,2,63,0.29,4,new_jersey_nj_r04,33.24454896870858,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08830,11,2,10,40.5741758675,-74.318656344,1,63,0.17,3,new_jersey_nj_r03,23.42532525961241,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08831,42,5,23,40.32902547649275,-74.43382180792753,5,63,0.67,4,new_jersey_nj_r04,32.071160724298146,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08835,1,1,1,40.53165145,-74.59534098,1,63,0.02,4,new_jersey_nj_r04,43.43209846825526,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08836,1,1,1,40.58803545,-74.5349577,1,63,0.02,4,new_jersey_nj_r04,50.965018785001774,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08837,7,2,6,40.52658560083333,-74.34764738083334,2,63,0.11,4,new_jersey_nj_r04,52.74179926175769,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08840,5,1,5,40.539920503999994,-74.353589406,1,63,0.08,4,new_jersey_nj_r04,53.59976679775522,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08844,20,2,17,40.509374944117646,-74.64023491058823,2,63,0.32,4,new_jersey_nj_r04,40.115343025528524,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08846,5,1,5,40.576799716,-74.497746796,1,63,0.08,4,new_jersey_nj_r04,50.95580034104853,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08850,4,1,4,40.4394428325,-74.4212293875,1,63,0.06,4,new_jersey_nj_r04,41.30722382386009,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08852,13,2,12,40.38792381416667,-74.54778027958334,2,63,0.21,4,new_jersey_nj_r04,30.33278408390455,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08853,2,1,2,40.54215404,-74.7150782,1,63,0.03,4,new_jersey_nj_r04,42.96355149244744,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08854,143,13,40,40.55710107883512,-74.50381242648692,3,63,2.27,3,new_jersey_nj_r03,38.5859682704616,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08857,14,2,11,40.39000813045455,-74.32656468318181,1,63,0.22,3,new_jersey_nj_r03,37.89054036267092,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08859,15,2,12,40.463436836666666,-74.30015008833333,2,63,0.24,3,new_jersey_nj_r03,30.02850455951442,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08861,3,1,3,40.51655953666667,-74.27097336333333,1,63,0.05,3,new_jersey_nj_r03,23.990034879044778,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08863,5,1,5,40.540752698,-74.31413663800001,1,63,0.08,4,new_jersey_nj_r04,55.75696732546361,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08869,1,1,1,40.58068528,-74.63968295,1,63,0.02,4,new_jersey_nj_r04,47.91405784693805,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08872,3,2,2,40.46475565749999,-74.3470182625,2,63,0.05,4,new_jersey_nj_r04,47.61340106478293,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08873,25,2,18,40.50626181194444,-74.52042321861111,2,63,0.4,4,new_jersey_nj_r04,43.018701694046136,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08876,14,2,11,40.578476416818184,-74.67396721272728,2,63,0.22,4,new_jersey_nj_r04,47.26037847783807,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08879,4,1,4,40.482347225,-74.2749200075,1,63,0.06,4,new_jersey_nj_r04,53.344282521325376,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08880,1,1,1,40.5569023,-74.5245582,1,63,0.02,4,new_jersey_nj_r04,48.04015579962623,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08882,9,2,8,40.44291260125,-74.38173996124999,2,63,0.14,4,new_jersey_nj_r04,43.82755553712141,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08884,6,2,5,40.394843244,-74.39068950999999,1,63,0.1,4,new_jersey_nj_r04,39.5481964427734,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08887,1,1,1,40.52731382,-74.78843364,1,63,0.02,4,new_jersey_nj_r04,41.51227701450858,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08889,3,1,3,40.59560079333334,-74.75790542666668,1,63,0.05,4,new_jersey_nj_r04,48.903549154712984,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08901,12,7,6,40.492907083571424,-74.44794820428571,2,63,0.19,4,new_jersey_nj_r04,44.71924289966647,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",08902,15,4,10,40.45179934775,-74.48412668649999,3,63,0.24,3,new_jersey_nj_r03,42.47768057218572,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",08904,2,1,2,40.500879765,-74.431166495,1,63,0.03,4,new_jersey_nj_r04,46.24370309282303,7,64.97089877526756,38.50444347348844,57.04
"New Jersey, NJ",10002,10,2,9,40.71619787777777,-73.98605529222222,2,63,0.16,3,new_jersey_nj_r03,8.839650876193126,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",10003,13,3,9,40.73231784055556,-73.98897725537037,2,63,0.21,3,new_jersey_nj_r03,9.803849482635309,8,50.371970379956174,18.959808122110157,73.13
"New Jersey, NJ",10005,9,2,8,40.706655689375,-74.009507023125,2,63,0.14,2,new_jersey_nj_r02,41.25996010986336,7,104.62878602326023,32.10828560523859,53.65
